RowID,Date,Year,IndicatorName,IndicatorValue
Inmates in Orleans Parish Prison (daily)5-24-2015,05/24/2015,2015,Inmates in Orleans Parish Prison (daily),1736
Inmates in Orleans Parish Prison (daily)5-25-2015,05/25/2015,2015,Inmates in Orleans Parish Prison (daily),1734
Inmates in Orleans Parish Prison (daily)5-26-2015,05/26/2015,2015,Inmates in Orleans Parish Prison (daily),1776
Inmates in Orleans Parish Prison (daily)5-27-2015,05/27/2015,2015,Inmates in Orleans Parish Prison (daily),1731
Inmates in Orleans Parish Prison (daily)5-28-2015,05/28/2015,2015,Inmates in Orleans Parish Prison (daily),1743
Inmates in Orleans Parish Prison (daily)5-29-2015,05/29/2015,2015,Inmates in Orleans Parish Prison (daily),1766
Inmates in Orleans Parish Prison (daily)5-30-2015,05/30/2015,2015,Inmates in Orleans Parish Prison (daily),1764
Inmates in Orleans Parish Prison (daily)5-31-2015,05/31/2015,2015,Inmates in Orleans Parish Prison (daily),1757
Inmates in Orleans Parish Prison (daily)6-1-2015,06/01/2015,2015,Inmates in Orleans Parish Prison (daily),1792
Inmates in Orleans Parish Prison (daily)6-2-2015,06/02/2015,2015,Inmates in Orleans Parish Prison (daily),1794
Inmates in Orleans Parish Prison (daily)6-3-2015,06/03/2015,2015,Inmates in Orleans Parish Prison (daily),1748
Inmates in Orleans Parish Prison (daily)6-4-2015,06/04/2015,2015,Inmates in Orleans Parish Prison (daily),1747
Inmates in Orleans Parish Prison (daily)6-5-2015,06/05/2015,2015,Inmates in Orleans Parish Prison (daily),1782
Inmates in Orleans Parish Prison (daily)6-6-2015,06/06/2015,2015,Inmates in Orleans Parish Prison (daily),1781
Inmates in Orleans Parish Prison (daily)6-7-2015,06/07/2015,2015,Inmates in Orleans Parish Prison (daily),1749
Inmates in Orleans Parish Prison (daily)6-8-2015,06/08/2015,2015,Inmates in Orleans Parish Prison (daily),1791
Inmates in Orleans Parish Prison (daily)6-9-2015,06/09/2015,2015,Inmates in Orleans Parish Prison (daily),1805
Inmates in Orleans Parish Prison (daily)6-10-2015,06/10/2015,2015,Inmates in Orleans Parish Prison (daily),1766
Inmates in Orleans Parish Prison (daily)6-11-2015,06/11/2015,2015,Inmates in Orleans Parish Prison (daily),1757
Inmates in Orleans Parish Prison (daily)6-12-2015,06/12/2015,2015,Inmates in Orleans Parish Prison (daily),1766
Inmates in Orleans Parish Prison (daily)6-13-2015,06/13/2015,2015,Inmates in Orleans Parish Prison (daily),1765
Inmates in Orleans Parish Prison (daily)6-14-2015,06/14/2015,2015,Inmates in Orleans Parish Prison (daily),1758
Inmates in Orleans Parish Prison (daily)6-15-2015,06/15/2015,2015,Inmates in Orleans Parish Prison (daily),1800
Inmates in Orleans Parish Prison (daily)6-16-2015,06/16/2015,2015,Inmates in Orleans Parish Prison (daily),1851
Inmates in Orleans Parish Prison (daily)6-17-2015,06/17/2015,2015,Inmates in Orleans Parish Prison (daily),1827
Inmates in Orleans Parish Prison (daily)6-18-2015,06/18/2015,2015,Inmates in Orleans Parish Prison (daily),1810
Inmates in Orleans Parish Prison (daily)6-19-2015,06/19/2015,2015,Inmates in Orleans Parish Prison (daily),1830
Inmates in Orleans Parish Prison (daily)6-20-2015,06/20/2015,2015,Inmates in Orleans Parish Prison (daily),1781
Inmates in Orleans Parish Prison (daily)6-21-2015,06/21/2015,2015,Inmates in Orleans Parish Prison (daily),1781
Inmates in Orleans Parish Prison (daily)6-22-2015,06/22/2015,2015,Inmates in Orleans Parish Prison (daily),1819
Inmates in Orleans Parish Prison (daily)6-23-2015,06/23/2015,2015,Inmates in Orleans Parish Prison (daily),1823
Inmates in Orleans Parish Prison (daily)6-24-2015,06/24/2015,2015,Inmates in Orleans Parish Prison (daily),1801
Inmates in Orleans Parish Prison (daily)6-25-2015,06/25/2015,2015,Inmates in Orleans Parish Prison (daily),1804
Inmates in Orleans Parish Prison (daily)6-26-2015,06/26/2015,2015,Inmates in Orleans Parish Prison (daily),1815
Inmates in Orleans Parish Prison (daily)6-27-2015,06/27/2015,2015,Inmates in Orleans Parish Prison (daily),1779
Inmates in Orleans Parish Prison (daily)6-28-2015,06/28/2015,2015,Inmates in Orleans Parish Prison (daily),1775
Inmates in Orleans Parish Prison (daily)6-29-2015,06/29/2015,2015,Inmates in Orleans Parish Prison (daily),1811
Inmates in Orleans Parish Prison (daily)6-30-2015,06/30/2015,2015,Inmates in Orleans Parish Prison (daily),1825
Inmates in Orleans Parish Prison (daily)7-1-2015,07/01/2015,2015,Inmates in Orleans Parish Prison (daily),1784
Inmates in Orleans Parish Prison (daily)7-2-2015,07/02/2015,2015,Inmates in Orleans Parish Prison (daily),1764
Inmates in Orleans Parish Prison (daily)7-3-2015,07/03/2015,2015,Inmates in Orleans Parish Prison (daily),1769
Inmates in Orleans Parish Prison (daily)7-4-2015,07/04/2015,2015,Inmates in Orleans Parish Prison (daily),1786
Inmates in Orleans Parish Prison (daily)7-5-2015,07/05/2015,2015,Inmates in Orleans Parish Prison (daily),1799
Inmates in Orleans Parish Prison (daily)7-6-2015,07/06/2015,2015,Inmates in Orleans Parish Prison (daily),1857
Inmates in Orleans Parish Prison (daily)7-7-2015,07/07/2015,2015,Inmates in Orleans Parish Prison (daily),1865
Inmates in Orleans Parish Prison (daily)7-8-2015,07/08/2015,2015,Inmates in Orleans Parish Prison (daily),1826
Inmates in Orleans Parish Prison (daily)7-9-2015,07/09/2015,2015,Inmates in Orleans Parish Prison (daily),1821
Inmates in Orleans Parish Prison (daily)7-10-2015,07/10/2015,2015,Inmates in Orleans Parish Prison (daily),1831
Inmates in Orleans Parish Prison (daily)7-11-2015,07/11/2015,2015,Inmates in Orleans Parish Prison (daily),1808
Inmates in Orleans Parish Prison (daily)7-12-2015,07/12/2015,2015,Inmates in Orleans Parish Prison (daily),1819
Inmates in Orleans Parish Prison (daily)7-13-2015,07/13/2015,2015,Inmates in Orleans Parish Prison (daily),1866
Inmates in Orleans Parish Prison (daily)7-14-2015,07/14/2015,2015,Inmates in Orleans Parish Prison (daily),1864
Inmates in Orleans Parish Prison (daily)7-15-2015,07/15/2015,2015,Inmates in Orleans Parish Prison (daily),1842
Inmates in Orleans Parish Prison (daily)7-16-2015,07/16/2015,2015,Inmates in Orleans Parish Prison (daily),1868
Inmates in Orleans Parish Prison (daily)7-17-2015,07/17/2015,2015,Inmates in Orleans Parish Prison (daily),1860
Inmates in Orleans Parish Prison (daily)7-18-2015,07/18/2015,2015,Inmates in Orleans Parish Prison (daily),1827
Inmates in Orleans Parish Prison (daily)7-19-2015,07/19/2015,2015,Inmates in Orleans Parish Prison (daily),1822
Inmates in Orleans Parish Prison (daily)7-20-2015,07/20/2015,2015,Inmates in Orleans Parish Prison (daily),1856
Inmates in Orleans Parish Prison (daily)7-21-2015,07/21/2015,2015,Inmates in Orleans Parish Prison (daily),1844
Inmates in Orleans Parish Prison (daily)7-22-2015,07/22/2015,2015,Inmates in Orleans Parish Prison (daily),1844
Inmates in Orleans Parish Prison (daily)7-23-2015,07/23/2015,2015,Inmates in Orleans Parish Prison (daily),1835
Inmates in Orleans Parish Prison (daily)7-24-2015,07/24/2015,2015,Inmates in Orleans Parish Prison (daily),1822
Inmates in Orleans Parish Prison (daily)7-25-2015,07/25/2015,2015,Inmates in Orleans Parish Prison (daily),1807
Inmates in Orleans Parish Prison (daily)7-26-2015,07/26/2015,2015,Inmates in Orleans Parish Prison (daily),1837
Inmates in Orleans Parish Prison (daily)7-27-2015,07/27/2015,2015,Inmates in Orleans Parish Prison (daily),1843
Inmates in Orleans Parish Prison (daily)7-28-2015,07/28/2015,2015,Inmates in Orleans Parish Prison (daily),1835
Inmates in Orleans Parish Prison (daily)7-29-2015,07/29/2015,2015,Inmates in Orleans Parish Prison (daily),1795
Inmates in Orleans Parish Prison (daily)7-30-2015,07/30/2015,2015,Inmates in Orleans Parish Prison (daily),1791
Inmates in Orleans Parish Prison (daily)8-1-2015,08/01/2015,2015,Inmates in Orleans Parish Prison (daily),1801
Inmates in Orleans Parish Prison (daily)8-2-2015,08/02/2015,2015,Inmates in Orleans Parish Prison (daily),1810
Inmates in Orleans Parish Prison (daily)8-3-2015,08/03/2015,2015,Inmates in Orleans Parish Prison (daily),1847
Inmates in Orleans Parish Prison (daily)8-4-2015,08/04/2015,2015,Inmates in Orleans Parish Prison (daily),1836
Inmates in Orleans Parish Prison (daily)8-5-2015,08/05/2015,2015,Inmates in Orleans Parish Prison (daily),1797
Inmates in Orleans Parish Prison (daily)8-6-2015,08/06/2015,2015,Inmates in Orleans Parish Prison (daily),1797
Inmates in Orleans Parish Prison (daily)8-7-2015,08/07/2015,2015,Inmates in Orleans Parish Prison (daily),1799
Inmates in Orleans Parish Prison (daily)8-8-2015,08/08/2015,2015,Inmates in Orleans Parish Prison (daily),1775
Inmates in Orleans Parish Prison (daily)8-9-2015,08/09/2015,2015,Inmates in Orleans Parish Prison (daily),1760
Inmates in Orleans Parish Prison (daily)8-10-2015,08/10/2015,2015,Inmates in Orleans Parish Prison (daily),1809
Inmates in Orleans Parish Prison (daily)8-11-2015,08/11/2015,2015,Inmates in Orleans Parish Prison (daily),1809
Inmates in Orleans Parish Prison (daily)8-12-2015,08/12/2015,2015,Inmates in Orleans Parish Prison (daily),1802
Inmates in Orleans Parish Prison (daily)8-13-2015,08/13/2015,2015,Inmates in Orleans Parish Prison (daily),1803
Inmates in Orleans Parish Prison (daily)8-14-2015,08/14/2015,2015,Inmates in Orleans Parish Prison (daily),1814
Inmates in Orleans Parish Prison (daily)8-15-2015,08/15/2015,2015,Inmates in Orleans Parish Prison (daily),1793
Inmates in Orleans Parish Prison (daily)8-16-2015,08/16/2015,2015,Inmates in Orleans Parish Prison (daily),1790
Inmates in Orleans Parish Prison (daily)8-17-2015,08/17/2015,2015,Inmates in Orleans Parish Prison (daily),1820
Inmates in Orleans Parish Prison (daily)8-18-2015,08/18/2015,2015,Inmates in Orleans Parish Prison (daily),1852
Inmates in Orleans Parish Prison (daily)8-19-2015,08/19/2015,2015,Inmates in Orleans Parish Prison (daily),1809
Inmates in Orleans Parish Prison (daily)8-20-2015,08/20/2015,2015,Inmates in Orleans Parish Prison (daily),1819
Inmates in Orleans Parish Prison (daily)8-21-2015,08/21/2015,2015,Inmates in Orleans Parish Prison (daily),1818
Inmates in Orleans Parish Prison (daily)8-22-2015,08/22/2015,2015,Inmates in Orleans Parish Prison (daily),1782
Inmates in Orleans Parish Prison (daily)8-23-2015,08/23/2015,2015,Inmates in Orleans Parish Prison (daily),1790
Inmates in Orleans Parish Prison (daily)8-24-2015,08/24/2015,2015,Inmates in Orleans Parish Prison (daily),1813
Inmates in Orleans Parish Prison (daily)8-25-2015,08/25/2015,2015,Inmates in Orleans Parish Prison (daily),1796
Inmates in Orleans Parish Prison (daily)8-26-2015,08/26/2015,2015,Inmates in Orleans Parish Prison (daily),1730
Inmates in Orleans Parish Prison (daily)8-27-2015,08/27/2015,2015,Inmates in Orleans Parish Prison (daily),1759
Inmates in Orleans Parish Prison (daily)8-28-2015,08/28/2015,2015,Inmates in Orleans Parish Prison (daily),1770
Inmates in Orleans Parish Prison (daily)8-29-2015,08/29/2015,2015,Inmates in Orleans Parish Prison (daily),1744
Inmates in Orleans Parish Prison (daily)8-30-2015,08/30/2015,2015,Inmates in Orleans Parish Prison (daily),1753
Inmates in Orleans Parish Prison (daily)8-31-2015,08/31/2015,2015,Inmates in Orleans Parish Prison (daily),1786
Inmates in Orleans Parish Prison (daily)9-1-2015,09/01/2015,2015,Inmates in Orleans Parish Prison (daily),1819
Inmates in Orleans Parish Prison (daily)9-2-2015,09/02/2015,2015,Inmates in Orleans Parish Prison (daily),1800
Inmates in Orleans Parish Prison (daily)9-3-2015,09/03/2015,2015,Inmates in Orleans Parish Prison (daily),1787
Inmates in Orleans Parish Prison (daily)9-4-2015,09/04/2015,2015,Inmates in Orleans Parish Prison (daily),1822
Inmates in Orleans Parish Prison (daily)9-5-2015,09/05/2015,2015,Inmates in Orleans Parish Prison (daily),1799
Inmates in Orleans Parish Prison (daily)9-6-2015,09/06/2015,2015,Inmates in Orleans Parish Prison (daily),1815
Inmates in Orleans Parish Prison (daily)9-7-2015,09/07/2015,2015,Inmates in Orleans Parish Prison (daily),1814
Inmates in Orleans Parish Prison (daily)9-8-2015,09/08/2015,2015,Inmates in Orleans Parish Prison (daily),1856
Inmates in Orleans Parish Prison (daily)9-9-2015,09/09/2015,2015,Inmates in Orleans Parish Prison (daily),1861
Inmates in Orleans Parish Prison (daily)9-10-2015,09/10/2015,2015,Inmates in Orleans Parish Prison (daily),1825
Inmates in Orleans Parish Prison (daily)9-11-2015,09/11/2015,2015,Inmates in Orleans Parish Prison (daily),1790
Inmates in Orleans Parish Prison (daily)9-12-2015,09/12/2015,2015,Inmates in Orleans Parish Prison (daily),1741
Inmates in Orleans Parish Prison (daily)9-13-2015,09/13/2015,2015,Inmates in Orleans Parish Prison (daily),1741
Inmates in Orleans Parish Prison (daily)9-14-2015,09/14/2015,2015,Inmates in Orleans Parish Prison (daily),1785
Inmates in Orleans Parish Prison (daily)9-15-2015,09/15/2015,2015,Inmates in Orleans Parish Prison (daily),1784
Inmates in Orleans Parish Prison (daily)9-16-2015,09/16/2015,2015,Inmates in Orleans Parish Prison (daily),1784
Inmates in Orleans Parish Prison (daily)9-17-2015,09/17/2015,2015,Inmates in Orleans Parish Prison (daily),1824
Inmates in Orleans Parish Prison (daily)9-18-2015,09/18/2015,2015,Inmates in Orleans Parish Prison (daily),1833
Inmates in Orleans Parish Prison (daily)9-19-2015,09/19/2015,2015,Inmates in Orleans Parish Prison (daily),1810
Inmates in Orleans Parish Prison (daily)9-20-2015,09/20/2015,2015,Inmates in Orleans Parish Prison (daily),1792
Inmates in Orleans Parish Prison (daily)9-21-2015,09/21/2015,2015,Inmates in Orleans Parish Prison (daily),1820
Inmates in Orleans Parish Prison (daily)9-22-2015,09/22/2015,2015,Inmates in Orleans Parish Prison (daily),1835
Inmates in Orleans Parish Prison (daily)9-23-2015,09/23/2015,2015,Inmates in Orleans Parish Prison (daily),1822
Inmates in Orleans Parish Prison (daily)9-24-2015,09/24/2015,2015,Inmates in Orleans Parish Prison (daily),1813
Inmates in Orleans Parish Prison (daily)9-25-2015,09/25/2015,2015,Inmates in Orleans Parish Prison (daily),1830
Inmates in Orleans Parish Prison (daily)9-26-2015,09/26/2015,2015,Inmates in Orleans Parish Prison (daily),1814
Inmates in Orleans Parish Prison (daily)9-27-2015,09/27/2015,2015,Inmates in Orleans Parish Prison (daily),1797
Inmates in Orleans Parish Prison (daily)9-28-2015,09/28/2015,2015,Inmates in Orleans Parish Prison (daily),1831
Inmates in Orleans Parish Prison (daily)9-29-2015,09/29/2015,2015,Inmates in Orleans Parish Prison (daily),1841
Inmates in Orleans Parish Prison (daily)9-30-2015,09/30/2015,2015,Inmates in Orleans Parish Prison (daily),1836
Inmates in Orleans Parish Prison (daily)10-1-2015,10/01/2015,2015,Inmates in Orleans Parish Prison (daily),1835
Inmates in Orleans Parish Prison (daily)10-2-2015,10/02/2015,2015,Inmates in Orleans Parish Prison (daily),1826
Inmates in Orleans Parish Prison (daily)10-3-2015,10/03/2015,2015,Inmates in Orleans Parish Prison (daily),1799
Inmates in Orleans Parish Prison (daily)10-4-2015,10/04/2015,2015,Inmates in Orleans Parish Prison (daily),1766
Inmates in Orleans Parish Prison (daily)10-5-2015,10/05/2015,2015,Inmates in Orleans Parish Prison (daily),1800
Inmates in Orleans Parish Prison (daily)10-6-2015,10/06/2015,2015,Inmates in Orleans Parish Prison (daily),1831
Inmates in Orleans Parish Prison (daily)10-7-2015,10/07/2015,2015,Inmates in Orleans Parish Prison (daily),1821
Inmates in Orleans Parish Prison (daily)10-8-2015,10/08/2015,2015,Inmates in Orleans Parish Prison (daily),1813
Inmates in Orleans Parish Prison (daily)10-9-2015,10/09/2015,2015,Inmates in Orleans Parish Prison (daily),1831
Inmates in Orleans Parish Prison (daily)10-10-2015,10/10/2015,2015,Inmates in Orleans Parish Prison (daily),1785
Inmates in Orleans Parish Prison (daily)10-11-2015,10/11/2015,2015,Inmates in Orleans Parish Prison (daily),1774
Inmates in Orleans Parish Prison (daily)10-12-2015,10/12/2015,2015,Inmates in Orleans Parish Prison (daily),1809
Inmates in Orleans Parish Prison (daily)10-13-2015,10/13/2015,2015,Inmates in Orleans Parish Prison (daily),1824
Inmates in Orleans Parish Prison (daily)10-14-2015,10/14/2015,2015,Inmates in Orleans Parish Prison (daily),1835
Inmates in Orleans Parish Prison (daily)10-15-2015,10/15/2015,2015,Inmates in Orleans Parish Prison (daily),1843
Inmates in Orleans Parish Prison (daily)10-16-2015,10/16/2015,2015,Inmates in Orleans Parish Prison (daily),1854
Inmates in Orleans Parish Prison (daily)10-17-2015,10/17/2015,2015,Inmates in Orleans Parish Prison (daily),1843
Inmates in Orleans Parish Prison (daily)10-18-2015,10/18/2015,2015,Inmates in Orleans Parish Prison (daily),1807
Inmates in Orleans Parish Prison (daily)10-19-2015,10/19/2015,2015,Inmates in Orleans Parish Prison (daily),1849
Inmates in Orleans Parish Prison (daily)10-20-2015,10/20/2015,2015,Inmates in Orleans Parish Prison (daily),1881
Inmates in Orleans Parish Prison (daily)10-21-2015,10/21/2015,2015,Inmates in Orleans Parish Prison (daily),1841
Inmates in Orleans Parish Prison (daily)10-22-2015,10/22/2015,2015,Inmates in Orleans Parish Prison (daily),1833
Inmates in Orleans Parish Prison (daily)10-23-2015,10/23/2015,2015,Inmates in Orleans Parish Prison (daily),1835
Inmates in Orleans Parish Prison (daily)10-24-2015,10/24/2015,2015,Inmates in Orleans Parish Prison (daily),1814
Inmates in Orleans Parish Prison (daily)10-25-2015,10/25/2015,2015,Inmates in Orleans Parish Prison (daily),1793
Inmates in Orleans Parish Prison (daily)10-26-2015,10/26/2015,2015,Inmates in Orleans Parish Prison (daily),1809
Inmates in Orleans Parish Prison (daily)10-27-2015,10/27/2015,2015,Inmates in Orleans Parish Prison (daily),1825
Inmates in Orleans Parish Prison (daily)10-28-2015,10/28/2015,2015,Inmates in Orleans Parish Prison (daily),1800
Inmates in Orleans Parish Prison (daily)10-29-2015,10/29/2015,2015,Inmates in Orleans Parish Prison (daily),1781
Inmates in Orleans Parish Prison (daily)10-30-2015,10/30/2015,2015,Inmates in Orleans Parish Prison (daily),1783
Inmates in Orleans Parish Prison (daily)10-31-2015,10/31/2015,2015,Inmates in Orleans Parish Prison (daily),1773
Inmates in Orleans Parish Prison (daily)11-1-2015,11/01/2015,2015,Inmates in Orleans Parish Prison (daily),1772
Inmates in Orleans Parish Prison (daily)11-2-2015,11/02/2015,2015,Inmates in Orleans Parish Prison (daily),1829
